url	score	metaTitle	metaDescription	desktop_screenshot	mobile_screenshot
http://heraldapi.com	91	Digital infrastructure for commercial Insurance	Developers use Herald to quote and bind insurance from multiple carriers through a single API.	https://drive.google.com/uc?id=1evjpUazt5980VIMp7Cr9t-I-EUe4hO-5	https://drive.google.com/uc?id=1skNG5deY3ZmfIIOCyJPlDhHO_xA90-v0
http://holivia.fr	94	Holivia | Agissez pour la santé mentale de vos salariés	Intégrez un système de prévention des risques psychosociaux adapté aux spécificités de votre organisation, qui couvre les sphères professionnelle et personnelle de vos salariés.	https://drive.google.com/uc?id=13wFdk7t-JwlfTKOT4mEYOzcF4_SJ3C1m	https://drive.google.com/uc?id=1sOewDSyGIG99MbYYPD9DVKs_RLBMIcGT
http://honeybricks.com	92	Multifamily Real Estate Investing Platform | HoneyBricks	HoneyBricks simplifies multifamily real estate investing, giving you access to pre-vetted deals that generate cash flow and compound your wealth.	https://drive.google.com/uc?id=1xY6cFAAZiexusPiGsv2QFSz2EfrfTodX	https://drive.google.com/uc?id=1N4aHQ7kFchfL2IgW_qnTL0cca4XokB2X
http://moebel24.de	93	Möbel 24 - das Original | 3,5 Millionen Möbel vergleichen | bis -78% | über 800 Shops	Möbel aus allen Shops. Jetzt vergleichen, die Günstigsten finden und online kaufen ✓ Mehr als 3,5 Millionen Produkte rund ums Einrichten &  Wohnen ✓ Transparent & Fair ✓ Möbel 24 einfach finden	https://drive.google.com/uc?id=1O_3RyoiWqqGBdYG7SYeLnpmiWAhTSHQl	https://drive.google.com/uc?id=1pQAuzzbSW6Ww-4aH92zAcwoNvvSuw5AP
http://homepilot.fr	100	Homepilot - Gestion locative immobilière nouvelle génération | Simplifiez la gestion de vos biens	Homepilot est la solution de gestion locative immobilière nouvelle génération. Simplifiez la gestion de vos biens immobiliers en ligne grâce à notre plateforme intuitive. Profitez de notre expertise pour optimiser votre rentabilité et faciliter la relation avec vos locataires. Essayez Homepilot dès maintenant.	https://drive.google.com/uc?id=15tV6AsyjwNsNtPPMx5XkhK-eu59rueLi	https://drive.google.com/uc?id=1vbPMoCqMhIZWRUgQy7f3E46oljJIiSX3
http://hoppier.com	91	Hoppier | Easily Send Rewards and Gifts to 60+ Countries	Hoppier makes employee rewards and client gifts easy! In a few clicks – send lunch, coffee, and more. Trusted by HR Leaders and Revenue Teams in 60+ countries.	https://drive.google.com/uc?id=10lSmAw7AaEDxb48KR36HLmVzPOwLL8V2	https://drive.google.com/uc?id=1h7etbxMSvafFvF_t8P_RtC7w_sZef6mp
http://hopthru.com	100	Hopthru - Supercharge your APC Data	Presenting Hopthru, a full scale platform for APC data. Unlock the potential of your ridership data for NTD reporting and service planning.	https://drive.google.com/uc?id=1-jX9pbiBi2KBhANXlBVZod2XRl2FmuhI	https://drive.google.com/uc?id=1X2x-ToHv-4VGVcMNOo0-cxCNQ6VbNu6_
http://hourly.io	93	Get In Touch With Hourly For Your Payroll & Workers' Comp Needs	Hourly connects workers' comp insurance, payroll & time tracking in real-time. Pay only for the coverage you need and get all the HR support you need.	https://drive.google.com/uc?id=1BAl2EHTPKewap7XfO5neoTgNGV6m3Du3	https://drive.google.com/uc?id=1hfA51-fQG28W8jKK79wWOb_hLxS9WZ8r
http://horizonenergyglobal.com	95	Horizon Energy Global	Horizon Energy Global Corporation (Company) is an innovative, environmentally conscientious independent oil and natural gas exploration and production company whose corporate objective is to create high return on equity	https://drive.google.com/uc?id=1GuhkWI8D-aAZawk8BG0Ydr22rEL2RZcY	https://drive.google.com/uc?id=1C8ONYtiURmk2Qd2ueO6hkEBR5_-Qhvdu
http://houserx.com	92	Specialty Pharmacy Experience Patients Deserve - House Rx	House Rx helps independent community practices provide exceptional care for patients who are prescribed specialty medications. Using pharmacy expertise and modern technology, we enable clinics to adopt a medically integrated approach to pharmacy care known as “medically integrated dispensing.”	https://drive.google.com/uc?id=1klCFF_sfuNWsLffH78DrOEx7a3iPosEy	https://drive.google.com/uc?id=19WjjiG6WWziOQRdMjmk9RQu4DbcUjzQ7
http://hudled.com	92	Hudled | Manage the full lifecycle of your SaaS stack.	Hudled is a SaaS intelligence platform software that helps you reduce your SaaS costs. Immediately find actionable savings in your stack. Try for free and get started in minutes.	https://drive.google.com/uc?id=1QObLl7FX-hY2oxCk8Ke97WMG4dJvRgGy	https://drive.google.com/uc?id=1KxB39c1_S0oVwYWfl-I90xQPIZWr9B_4
http://hypotenuse.ai	90	Hypotenuse AI: AI Writing Assistant & Text Generator	Generate SEO-optimized articles, product descriptions, and more in your brand voice with Hypotenuse's AI content writer. Try it free today!	https://drive.google.com/uc?id=1WRkCqsIR3me3gzvg_rT_Vk9rXm7tkHCL	https://drive.google.com/uc?id=1gt_RYDOijE-o7WvpfD5wdwKhRX3qN8E2
http://hyretalents.com	90	HYRE | Der einfachste Weg, dein Sales-Team aufzubauen	No meta description	https://drive.google.com/uc?id=1WJhjfM32-6gyIIfX4D9iBhL7lmW48YwH	https://drive.google.com/uc?id=1UREZ0P3APCqh5q3a0IZsMsJfNCwZTsE2
http://goideally.com	92	Ideally | Where ideas go to grow	Remarkably affordable, fast, robust and accessible research to inform and develop your ideas, concepts and products. Join us on our mission to make consumer testing a place ideas go to grow.	https://drive.google.com/uc?id=1Pp7XByTgAxohLe1JEEMRXNFOX3nrpiFp	https://drive.google.com/uc?id=1Zw8TJj146Qiaw4U7pgWJRGTaskDE0N00
http://idpartner.com	91	Home Dev	A user-controlled digital identity marketplace that provides businesses with secure verified authentication through trusted institutions.	https://drive.google.com/uc?id=155weXe7AOHrlHNR_xxaqeE4Fzcsy6AOY	https://drive.google.com/uc?id=1gx9iAUnP085e5LMWaisWfBl1uZVQnGqa
http://idverse.com	96	AI-powered Identity Verification - IDVerse	IDVerse - Expanding the universe of identity authentication	https://drive.google.com/uc?id=19DP5qowZqnVEn5DJhKq3WRlW79NgsC3D	https://drive.google.com/uc?id=1jHQYoe7ZWxWgei_sMhljmADvRfGoY5LN
http://iesogroup.com	94	ieso Group | Home	ieso is addressing the global mental health crisis by turning real-world clinical data into clinically evidenced products that make mental health care more effective and accessible than ever before.	https://drive.google.com/uc?id=1kjfazsyLgY4raCrtVRspgWLJhj_CLD05	https://drive.google.com/uc?id=1uEMhd2lfRIonfEbghnwMPPQH_qM7Qrjd
http://ignite.no	91	Ignite - The leading sustainable procurement platform	See the full impact of your purchasing from suppliers with Ignite. Comply with regulations, reduce costs, emissions, and risks in one place.	https://drive.google.com/uc?id=1HABkIxro-LxjKnl3p2txDf_OLQ_UYdHF	https://drive.google.com/uc?id=1i6gHTWCqs2PDhszm3I88bjOJ1qPQ6Onj
http://ignitepost.com	93	Delight Customers with Handwritten Cards | IgnitePOST	IgnitePOST real pen and ink notes help you cut through the digital noise with handwritten cards. Automatically send personalized cards and notes by direct mail to create unique buyer journeys.	https://drive.google.com/uc?id=1AiLlm4P-dmQTDiIbEXj1tXazLsM-ts_5	https://drive.google.com/uc?id=1eRjHH1sLaXghbw2qP1fIonxxCwmqjV3a
http://iiwari.com	92	Real Time Location System RTLS To Boost Your Business	Real Time Location System lets you understand the real-time movement of assets, equipment & people in any indoor location and improve safety and efficiency.	https://drive.google.com/uc?id=1jV7Duq5azr6vw7R5zHvJZYdlL08tagG8	https://drive.google.com/uc?id=1cIma0XxeSfbzpL_vkbJsawddumgkXshd
http://iluriahealth.com	92	iluria	No meta description	https://drive.google.com/uc?id=1sMDNlx7LMReZ00Mcgv-M-9okan_CLlxC	https://drive.google.com/uc?id=1b-8N40OaYZc3NatClZ72E-ezAMnDwUsd
http://imgix.com	96	imgix - The End-to-End Visual Media Solution	imgix transforms, optimizes, and intelligently caches your entire asset library for faster pages, higher engagement, and a simpler workflow.	https://drive.google.com/uc?id=1qmxp_cfliTVLjjTqpgQ3eSszXdQNyUHF	https://drive.google.com/uc?id=1-CVAhNM_nLBUWjt4gUTgZQXaUvMJeXFH
http://imbesideyou.com	91	I’m Beside You	No meta description	https://drive.google.com/uc?id=1ydN8s4-ZHxkZ5djiaDzNujSPnZdIpp1u	https://drive.google.com/uc?id=10O42aViwnldVzDgr2Agz8-uTNPe_yHgy
http://import.io	97	Import.io	Unlock a world of data with Import.io. We deliver the web data you need to power your business with intuitive apps, powerful APIs, and expert services.	https://drive.google.com/uc?id=1KbXKDU0lgC7MxBooYSYwZQf0D7_8dLN1	https://drive.google.com/uc?id=1DrZUyN7s-gbQZ-wGV7UEOzs6ZgIkhEcI
http://impossiblecloud.com	91	Impossible Cloud - Explore premier cloud storage solutions	Experience Impossible Cloud Storage: Secure, scalable, performant. Decentralized architecture, S3 API compatibility, 100% durability. Start free trial now.	https://drive.google.com/uc?id=1ISivIFWohh-pxmZCdOjJBP_Kjz272WkU	https://drive.google.com/uc?id=1gbxZyCVclbBtfHz-tbjNXYwb4U_W8s9Y
http://imprimedicine.com	94	ImpriMed | Find the best chemo drugs for treating your dog's lymphoma	At ImpriMed, we understand how overwhelming it can be when your furry friend is diagnosed with lymphoma. That's why we offer advanced testing to help identify the most effective chemotherapy drugs for your dog BEFORE treatment even begins. Make informed decisions about your dog's cancer treatment.	https://drive.google.com/uc?id=1UNHmINBvfeu8M3RYq7h6v4eyXwzcLZOz	https://drive.google.com/uc?id=1_Tktu8FZlolWWY75u_leMdNDw3si6aYh
http://improvado.io	91	Automated Marketing Reporting & Analytics | Improvado	Improvado helps you turn data into action and make informed decisions with its full-cycle analytics solution for marketing, sales, and revenue teams.	https://drive.google.com/uc?id=1rNO5oQYnKZ9a84a29yLjc01gcTfrPbT2	https://drive.google.com/uc?id=1MkPr8bh894o5bsH7rWUKKu9Q0NeoOs50
http://inbolt.com	93	Inbolt - Real-Time Industrial Robot Guidance.	The GuideNOW system enables smarter industrial robots thanks to adaptive real-time robot guidance based on AI and 3D vision.	https://drive.google.com/uc?id=1eRcVdf9LQF_MMse9LkAUkcVASFcQunvs	https://drive.google.com/uc?id=1W8LZnoyxzoi2_AI3lbTAARDDX6n3xEzB
http://incard.co	93	Incard - The Financial Platform Made For Ecommerce.	Welcome to the world's first payment solution designed exclusively for e-commerce, marketers and creators. Join our Beta now and get early access.	https://drive.google.com/uc?id=1SS3zSelis0lzt4ZkLz5ClR9gVbYCHXEV	https://drive.google.com/uc?id=1QNtN4WogUR9vmURhdOX03vxwmJ7yjOha
http://incued.com	90	Home	No meta description	https://drive.google.com/uc?id=1fhCAfrH9h_ifMURWZx9NRlX8brwGDRDH	https://drive.google.com/uc?id=18NJIMFhPWdVXjrTrmCedL_y__SSFv5e-
http://independiente.work	92	Memberbase - Webflow Membership website template	The best resources and books from around the web, collected and curated for your reading.	https://drive.google.com/uc?id=1ZL6KFtGUgEq1tdnVuJNiCznr5p6YTBxj	https://drive.google.com/uc?id=1rqUJswI7KF4Gw3GtIJzzQXMa9sXKhQA9
http://indykite.com	96	Solve your data challenges	Unify your identity and business data to supercharge your applications, authorization, analytics and AI. Check out how IndyKite's platform and product suite can solve your complex use cases today and into the future.	https://drive.google.com/uc?id=1sMAUo-60sIVwIWjSp0a4vHbDcdK84i1C	https://drive.google.com/uc?id=1y6t8k_BRzGDlEnqMpqODCncR98MFfX2j
http://inference.ai	94	Inference.ai » Need GPUs	Inference.ai provides infrastructure-as-a-service cloud GPU compute . Inference uses algorithms to match companies’ workloads with GPU resources. Take the guesswork out of choosing GPUs. inference inference ai gpu cloud gpu artificial intelligence gpu cloud services google cloud gpu google cloud gpu pricing gpu cloud server cloud gpu pricing gpu cloud providers nvidia gpu cloud cloud gpu for deep learning google cloud gpu instance nvidia cloud computing gpu hosting server cloud gpu rental google gpu server google cloud platform gpu best gpu cloud service google cloud gpu server cloud based gpu best cloud gpu for deep learning google gpu instances google cloud platform gpu pricing best cloud gpu gpu cloud rental gpu cloud hosting cloud gpu google gpu cloud platform google cloud gpu cost gpu cloud computing price google cloud with gpu gcp gpu cost google cloud nvidia gpu gpu clouds cloud gpu hosting best gpu cloud gpu pricing gcp cloud gpu for machine learning gpu cloud for deep learning cloud gpu cost google cloud gpu instance pricing nvidia cloud services gpu cloud computing service providers gpu google cloud pricing nvidia cloud server nvidia and ai google cloud computing gpu nvidia gpu cloud pricing gpu in cloud computing nvidia ai cloud cloud nvidia gpu gpu on google cloud gpu gcp pricing gcp pricing gpu gpu pricing google cloud google cloud pricing gpu google gpu instance pricing google compute gpu pricing gpu cloud google google compute gpu nvidia for ai gpu cost gcp google gpus cuda cloud computing nvidia cloud ai gpu on gcp best gpu cloud for deep learning nvidia ai learning gcp nvidia gpu nvidia cloud gpu pricing cloud gpu nvidia gpu cost google cloud google cloud cuda google gpu for machine learning google cloud nvidia gpu in google cloud nvidia cloud pricing ai gpu nvidia nvidia cloud platform gpu in gcp gcp nvidia ai platform gpu cloud gpu machine learning cloud nvidia geforce cuda google cloud gcp cuda gpu based instances gpu instance gcp nvidia gcp ai	https://drive.google.com/uc?id=11SJCzhhyoJbOZHo2MqtqcCjIvpjPPIk5	https://drive.google.com/uc?id=1apE6QTw7hmBq7qVwgJ8TGQjoUoFnrRDO
http://ini.live	93	INI | Creando ecosistemas de pagos sin fricciones	Trabajamos con empresas que quieren ser fintech para que brindar soluciones de pago sin fricciones para sus sucursales, franquicias y clientes.	https://drive.google.com/uc?id=1u-r7Q5W1kUBshU_4xjjEfPndG-rIYFBc	https://drive.google.com/uc?id=1kmfIZNJ5OLRIcAsP1PFeKAIw2K-uGvHM
http://inkle.io	91	US Tax and Accounting Platform for Startups	Inkle is a US tax and bookkeeping automation software for modern startups. Automate your US tax, compliance, bookkeeping, and more. Get started with Inkle today.	https://drive.google.com/uc?id=1FO4zM6zFfWaI9z0QIp9NR1wEzYsk3R2l	https://drive.google.com/uc?id=1eWK5ZcJowa9GSbixU5PMTW-6Vu2Fm-lf
http://innocuous.ai	91	Home	No meta description	https://drive.google.com/uc?id=1rWOuQPJgDEDGDgbZwIllW8lDN9g9A84g	https://drive.google.com/uc?id=1rbq-CEV2x410EQclLgRTeCK68i2L7-3g
http://innovaprep.com	91	Microbiological Sample Preparation Tools | InnovaPrep	Rapid solutions for microbiology, environmental monitoring & bio-threat detection. Explore cutting-edge tech.	https://drive.google.com/uc?id=1m7PXtkG8Ej-veZVG2PGWhDltdr5zz2nA	https://drive.google.com/uc?id=1M2ZhFn3bu9FBIGSQmjbednZlTEt4X_4R
http://inpensa.com	90	Inpensa Capex Management Platform - Inpensa	Inpensa's easy to use Capex Management Platform helps professionals make & manage more timely & effective strategic investment decisions.	https://drive.google.com/uc?id=1E5bCeNfymmB10pp10saLDI_407qwdvdC	https://drive.google.com/uc?id=1OVm0p9Nfnn_UeOvyt5QgaswNCpAP4FeU
http://inplace.io	96	Inplace | Get influencers to your place	Inplace is a worldwide influencer marketing platform for local businesses, that connects over 500 brands with thousands of influencers on a daily basis in the most authentic way.	https://drive.google.com/uc?id=1COS4wH695T-bmGDA_4OK39jbbut9j1KP	https://drive.google.com/uc?id=1DoA0WqTvIPFp5Jm21BPv1PzLEvTK0Oe3
http://inqli.com	90	inqli - the place to ask questions at work.	AI-powered social knowledge-sharing. We match people to the wisdom they need when they need it.	https://drive.google.com/uc?id=1UFcWraiNAkXSu1Yh_vsfcpZ1wTdYoqx6	https://drive.google.com/uc?id=1q0qqUdy2Csxn9hulCqM4_h0f6iz2I7rO
http://inscribe.ai	93	Inscribe: Fraudulent Document & Risk Detection Software	Inscribe’s fraudulent document detection and risk detection software helps risk and ops teams identify trustworthy and creditworthy customers without the pain of manual document or bank data reviews.	https://drive.google.com/uc?id=1qhov5pKOFwvtL6ri0nw0k3gDHGctVOA7	https://drive.google.com/uc?id=1MnDvjJWp5XB4dVEvNvBIOjstSAxJKTHM
http://insights.us	100	Insights | Connecting your community, at scale.	Insights.US is an award-winning platform for civic engagement, designed for governments, cities and elected officials. Ask questions, win trust and lead change.	https://drive.google.com/uc?id=1PvAULUm07uA6NpFIFKOP4ybo3ZIbUieZ	https://drive.google.com/uc?id=1xpZQVwmghn5gOlD2REh48LOZJpUUY49S
http://insomnialabs.io	90	Insomnia Labs	No meta description	https://drive.google.com/uc?id=199_MFfDHLnBzvxTqAS4t3WX1UOK3YWPO	https://drive.google.com/uc?id=1WDF-dJsLP598gA2oBQEwLEdA9Bq0Ca14
http://inspiraeducationgroup.com	91	Inspira Education Group | Home	An interactive platform designed to support you across the entire admissions process. Right from individualized counselor matching, tailored guidance, to streamlined application management, and AI driven personalized insights.	https://drive.google.com/uc?id=1fXWYYirdg7kJnMg_N84IU6lQtqjVRgA4	https://drive.google.com/uc?id=16jOiDKWQQagZ_jCh158zB0hw94nhmqhZ
http://inspirafutures.com	93	Inspira Futures: MBA Admissions Support and Test Prep	Stand out and get admitted to the top B-schools with our MBA Admissions Consulting. We help you write great essays, ace interviews, and win scholarships.	https://drive.google.com/uc?id=1h6ZXbSRghPpZ1K38-Mi4Y8cCEgxSZC_s	https://drive.google.com/uc?id=1Ga2NIxeSXnD9CYUxKPFy40RtZHDr71QF
http://instabug.com	92	Exceptional Mobile App Performance. Better User Experience | Instabug	Instabug empowers mobile teams to monitor, prioritize, and debug performance and stability issues throughout the app development lifecycle.	https://drive.google.com/uc?id=1hl6rex03aZv_IEvIkBRC4BxB6bPrNzlG	https://drive.google.com/uc?id=1jDZ35jv5vW5ffIl4UHPCHS4tn_uxTnmE
http://intellimize.com	96	Intellimize | Website Optimization & Personalization	Intellimize is an AI-driven website personalization and conversion rate optimization platform that enables marketers to convert more traffic.	https://drive.google.com/uc?id=1x4iRpOL2SSfU0VzkrGEViKpfL5jg0nks	https://drive.google.com/uc?id=15A9GX-zfmu14UdVNZQosdif09D5a1EgA
http://intrinio.com	90	Real-Time Financial Data API | Intrinio	Intrinio is more than a financial data API provider – we’re a real time data partner. That means we’re your guide to every step of the financial data process.	https://drive.google.com/uc?id=1fUxW2Ti1rGqD84WfQYTV5P3Wl_hxdQft	https://drive.google.com/uc?id=1Spp7C8MJ7X2IZ4MgSWvhzxUp0c-IaC0n
http://intribe.co	94	intribe | Partnership and Cause Marketing Platform	Partnership Marketing and Brand Collaborations made easy.  Lower your Customer Acquisition Cost and expand your reach.	https://drive.google.com/uc?id=1zwalUX-EgYUg9Ax4tuxKCoSKbi0MPT9d	https://drive.google.com/uc?id=1hvGWKozOy4SalU-JBDPV_rF9XYWJSEuh
http://interprime.co	93	InterPrime | Automated Treasury Management	Manage your money like a Fortune 500 company, whether you're about to IPO or still working in a garage.	https://drive.google.com/uc?id=1bHtnI5CSNTPvBZqEGYT29aeZ6smZ_HD-	https://drive.google.com/uc?id=18A1acc57pbbIPITys5fWLI4ZdjAlEcUm
http://interlune.space	95	Interlune	No meta description	https://drive.google.com/uc?id=1nZWS4jAD-zTZfTLyDL96bGFg40vsutg6	https://drive.google.com/uc?id=1d90_70xxF99E1AAkLU_6r_HpiMnN_rtE
http://invideo.io	96	Invideo AI - Turn ideas into videos - AI video creator	Make videos easily by giving a prompt to invideo AI. Ideal for content creators, YouTubers, and marketers, invideo AI offers a seamless way to turn your ideas into publish-ready videos with AI.	https://drive.google.com/uc?id=1mKnTcfZtSyGd8m4o2xhvUN8DJ685k0dj	https://drive.google.com/uc?id=1AnrssHJiiHpbBURH-8sX0lxocwKqdoiN
http://isharingsoft.com	90	iSharing - Track a cell phone location for free! Best Location Sharing App	iSharing is the best location sharing and family safety app. Track a cell phone location for free or unlock Premium for more!	https://drive.google.com/uc?id=1XHI_CbhUijvAgIb6J32gljmziSb1gtL4	https://drive.google.com/uc?id=1gwm2YwGhA5OoIg0LA33DFFyTkrZMb9gX
http://ironhealth.io	91	Iron Health | A virtual extension of the OBGYN	Women’s health without limitations. Iron Health is a tech-enabled, virtual care partner that empowers OB/GYNs to improve patient outcomes by extending their latitude of care.	https://drive.google.com/uc?id=1qySC3JUzr5g6ezNHaDNgPlkH7jo30xk8	https://drive.google.com/uc?id=1njFsJThgLeMKqH71qWraXN49CTgDAyfH
http://iroko.eu	94	Iroko • La SCPI Simple, Transparente et Responsable	La SCPI repensée. Souscrivez en ligne en 8 minutes dès 5000€. Dividendes mensuels. Des experts disponibles et réactifs.	https://drive.google.com/uc?id=1o22Qx0gOg9FKhn20WjjZYt0sNJRfVQo-	https://drive.google.com/uc?id=1YyJEh1WEW11jyLaU-B532D8Gp7CCYFuK
http://jasper.ai	95	Jasper | AI copilot for enterprise marketing teams	Enterprise-grade AI tools to help marketing teams achieve both speed and performance.	https://drive.google.com/uc?id=1ciGGu3rmFn42SP9_78XaD-aFr-tfBS9C	https://drive.google.com/uc?id=1e_kne4oVz1JYlBm02FNYAKObPg9_p4Su
http://javelinrobotics.com	92	Javelin Robotics: Empowering drivers with Autonomy	No meta description	https://drive.google.com/uc?id=1HlqU1tVAS_dR1uqGb9ca1WqVaUM61d4l	https://drive.google.com/uc?id=1pfM38AsSt9vMfazDFyCOcCBW0uYXV0EZ
http://jam.gg	91	Jam.gg	No meta description	https://drive.google.com/uc?id=1pa6O4pFu4_np9GKXXiUMDnw0mThtV4Ey	https://drive.google.com/uc?id=16I_kW_jLKK5boAf2EPZACNDhT-OUF54W
http://jetadmin.io	95	Build Custom Business Apps with No-Code | Jet Admin	Jet Admin is the best platform to build custom business apps with no-code. Streamline productivity, cut costs and deploy your tools with ease.	https://drive.google.com/uc?id=13xXS_KQHn2goiQgsFGpLhENaaau0jj5d	https://drive.google.com/uc?id=1BqvMeFFZ99BUFqMysnj-7KVCv-Sc1Mmq
http://jerevedunemaison.com	90	Achetez votre appartement ou maison grâce aux chasseurs immobiliers de Je Rêve d'une Maison	98% des clients sont satisfaits de leur achat immobilier. Nous proposons un service de chasse à Paris et en banlieue, ainsi qu'à Bordeaux, Nantes, Lyon, Montpellier... Nos chasseurs immobiliers trouvent le bien immobilier de vos rêves en 5 visites et 35 jours.	https://drive.google.com/uc?id=1O0-xwWI4rvj39KVvnL3sc0nXRqT5wfnY	https://drive.google.com/uc?id=1MN8EWi1PdujsFlOdrYmDOQvWSAlz5akD
http://jetbeep.com	91	Jetbeep - Talk to your customers when it matters	Jetbeep offers mobile engagement and interaction in the physical world. We have created simple and efficient experiences than bring value to both consumers and business.	https://drive.google.com/uc?id=1cPPWQRjmDtuhTNMbxRbdlKL4io_Yexmc	https://drive.google.com/uc?id=1MTsT8NG_dSpcopKpnySH4gq-uQ-2M5HB
http://jetmedianetwork.com	94	Jet Media Network - Transforming Fan Engagement	We’re bringing fans, icons, clubs, federations and other special interest groups closer than ever before, allowing dedicated communities to engage, create and earn together.	https://drive.google.com/uc?id=1cnN7ZT3-7s41XRNMGirC3jBrOT8wh75V	https://drive.google.com/uc?id=15zbxXSa3wxqCSQGYyBbGjivcGZBUC1t2
http://joovence.com	92	Joovence | Aligneurs Dentaire Invisibles	Avec les traitements par gouttières invisibles Joovence, alignez vos dents et retrouvez confiance en vous à un prix plus accessible.	https://drive.google.com/uc?id=1_rO9xXR67JG9KgGKDExdkX94rYyxJ0Bu	https://drive.google.com/uc?id=1co5EkDMJQEm58eG5mqJUpdCmcfiUljlI
http://joymilktea.com	92	Joy Milk Tea | The perfect milk tea for everyday | JOYMILKTEA	The highest quality milk tea made with hand selected teas from all over the world.	https://drive.google.com/uc?id=1gWuDc0yyGvvZBCNS6C2XtHmiDL7m8RNn	https://drive.google.com/uc?id=1B9tfzgr0e5-WLaYgaO1owkg_-HdaO4ZY
http://juphy.com	94	Juphy: 24/7 AI Sales Assistant for Shopify Stores	Juphy’s AI shopping assistant recommends products, answers questions, and delivers a tailored shopping experience on your website.	https://drive.google.com/uc?id=1OfU2-_DeV2RY6CbKxTSbDK-2xIyYhJOO	https://drive.google.com/uc?id=1UMgX4-k8tMi0-823Gio9CiRDj5UysqLk
http://juno.co	94	Home | Juno	Juno's technology-powered design process and mass timber components accelerate development while radically reducing greenhouse gas emissions.	https://drive.google.com/uc?id=1Lw_51nTLkR7KmaT-zClNgZBeBTSjSF7x	https://drive.google.com/uc?id=1s3GArUR8YLMtrarhW68sj7HtNtY7GP6r
http://junokids.com	96	Juno Child Disability Insurance	Juno child disability insurance is a first-of-its-kind employee benefit that supports parents if a child becomes severely ill, injured, or disabled.	https://drive.google.com/uc?id=1KRYUKUZvOPzZ42WzYs2JcLP69RI5FDB3	https://drive.google.com/uc?id=1rtiWwOIABWJH9A36_-7MiDFYLivPwdf1
http://june.so	92	June - Product analytics for B2B SaaS	June is a product analytics for B2B SaaS. Get auto-generated reports focused on how companies use your product.	https://drive.google.com/uc?id=1JN5PpR0MEVidKGEVn6wWSXQ1xSbrHXq1	https://drive.google.com/uc?id=1pGAfdz5p0bJvIkFTC895LfAoIpcds-Ij
http://jumpspeak.com	90	Jumpspeak™ | Learn Spanish, French, German & more	Learn to speak Spanish, French, German, Italian, and more by speaking on day one in real-world conversations, powered by AI.	https://drive.google.com/uc?id=1tMAN7bAIV5i4VHciC9xUIKTaSbtRj2G8	https://drive.google.com/uc?id=1oYs9piR09Vdb5vzV3JAIoL7jksUwjcsv
http://jupiterintel.com	96	Jupiter Intelligence	The Trusted Leader in Climate Risk Analytics. Learn about our best-in-science solutions.	https://drive.google.com/uc?id=1ULSj2gWkH87aidk9Zq7l7_aMU2zT4RBr	https://drive.google.com/uc?id=1Z92LHH6TIZZCIxGrSaIhAsew2BKHlz3_
http://jupiterone.com	95	JupiterOne: Cyber asset analysis for total enterprise visibility	JupiterOne is a cyber asset analysis platform for cybersecurity designed to continuously collect, connect, and analyze asset data so security teams can see and secure their entire attack surface through a single platform.	https://drive.google.com/uc?id=1A2TUEZphd9m_GJJlzusugyLAqR7gW7iN	https://drive.google.com/uc?id=1-IHhEr79WZGl04Ee_Dh9VHBnRxFaqOsO
http://justair.co	90	JustAir - The Data We Need To Craft The Future We Deserve	We aim to be a generational community partner to help establish a world where no matter what neighborhood someone is born in, they have access to breathing clean air.	https://drive.google.com/uc?id=1c3GUGFCCkaRIkK2sT3aabVW9pLpYhst4	https://drive.google.com/uc?id=1bR1lgo3-7Ftl8MP0PnEFQCxd9MBqnN-L
http://juristic.io	95	Juristic - Visualise and Automate Legal	Juristic is the world's most advanced legal visualising tool - and it can automate legal drafting too! Solve complex legal and financial matters in real time. We are developing next-generation tools for advisers.	https://drive.google.com/uc?id=1k6y_UDeSCjfQElkB_mtLvxKNZ63vsXh7	https://drive.google.com/uc?id=1sEHn1u2Y9GIS41mEbc6oB905Yp-qYqjG
http://justpaid.io	90	AI Revenue Ops	AI-powered automation invoicing and bill pay. JustPaid.io is the AI-powered financial automation invoicing and bill pay you wish you had earlier.	https://drive.google.com/uc?id=149psLNjKdHXkzaFqWI30GXlY4Bssecgf	https://drive.google.com/uc?id=1LVPrb540DeOTpYX-Nrv0XVmabFzNVDn_
http://kahun.com	93	Kahun Medical | Explainable GenAI for Healthcare	Kahun powers clinically-validated AI, using the only medical, evidence-based knowledge graph for healthcare.	https://drive.google.com/uc?id=1Kb7KcHHXJcI_GiDmWQBzth1yQQ4UT5NJ	https://drive.google.com/uc?id=1VJyanO_G3jbBy-GIuHHtGizdnxi80nFc
http://somoskalma.com	96	Kalma | Soluciones para una vida plena y segura en la edad dorada	Descubre las soluciones innovadoras de Kalma para garantizar tu bienestar y autonomía en la edad dorada. Venta de vivienda con contrato de alquiler garantizado o venta de nuda propiedad con cesión de usufructo. Obtén liquidez adicional y disfruta de una vida digna y sin preocupaciones. Contáctanos sin compromiso.	https://drive.google.com/uc?id=1-bvuxCGZKIKv8epfN5-UQDAQqnWY-ss9	https://drive.google.com/uc?id=1Lk7Ag9e_IhxWAwFdtdSPeNvw813inqan
http://kaptio.com	93	Kaptio.com	No meta description	https://drive.google.com/uc?id=1sDVRlIGLlrL9wbgGThQ5JU_8ADD6VeWZ	https://drive.google.com/uc?id=12bjTXTlgwDZXhj8ZN895zaHlzn68Vc-g
